prior_family,model,block,index,feature,prior_mean,prior_variance
RL,redistribution_stage1_FW,eta,5,M_Y_fourSC_ewma,-0.029052292155847856,0.011063120722051923
RL,redistribution_stage1_FW,eta,6,M_E_pageview_ewma,0.028265967911357163,0.0014925637727670263
RL,redistribution_stage1_FW,eta,7,M_E_fitbit_wear_ewma,0.1605777869795852,0.01836259066346676
RL,redistribution_stage1_FW,eta,8,M_E_survey_complete_ewma,-0.012226890581518685,0.009849967949461488
RL,redistribution_stage1_FW,eta,9,yesterday_step_count,0.004136172920261071,0.0035436142236032653
RL,redistribution_stage1_FW,eta,10,prior2hour_step_count,0.005224061312494412,0.0026975840385170674
RL,redistribution_stage1_FW,eta,11,active_status_fraction_7days,0.04419502021508335,0.01555565272448777
RL,redistribution_stage1_FW,eta,12,recent_burden,-0.010694060561604981,0.003197031910800221
RL,redistribution_stage1_FW,eta,13,walk_interaction_7d,0.02890360716882144,0.02593007365607886
RL,redistribution_stage1_FW,eta,14,A,0.03470492012784891,0.010074393593252583
RL,redistribution_stage1_FW,eta,15,A*E_w,-0.002167966221579756,0.006426409422661182
RL,redistribution_stage1_FW,eta,16,A*b_hat,-0.00575127694375729,0.014030807679150707
RL,redistribution_stage1_FW,eta,17,A*b_tilde,0.0,1.0
RL,redistribution_stage1_FW,eta,18,A*yesterday_step_count,-0.0008333396485581013,0.0076207335826362224
RL,redistribution_stage1_FW,eta,19,A*prior2hour_step_count,-0.003483567632349509,0.005168722175127618
RL,redistribution_stage1_FW,eta,20,A*active_status_fraction_7days,-0.023457538780606295,0.024079077851749994
RL,redistribution_stage1_FW,eta,21,A*recent_burden,0.0062033349718246256,0.0041202925016966705
RL,redistribution_stage1_FW,eta,22,A*walk_interaction_7d,-0.012811100902572996,0.023790529646357365
RL,redistribution_stage1_FW,eta,23,A*slot_pm,-0.031203189273453235,0.012399224587230936
RL,redistribution_stage1_PJ,eta,0,intercept,0.10392543842739922,0.035849379686561655
RL,redistribution_stage1_PJ,eta,1,E_w,0.0046674571628341766,0.008530905360806775
RL,redistribution_stage1_PJ,eta,2,b_hat,0.020412365383287168,0.01940301927948156
RL,redistribution_stage1_PJ,eta,3,b_tilde,0.0,1.0
RL,redistribution_stage1_PJ,eta,4,M_Y_anticipated_affect_ewma,-0.14052834416964044,0.030397977755664322
RL,redistribution_stage1_PJ,eta,5,M_Y_fourSC_ewma,-0.01647231768508814,0.022761823800426833
RL,redistribution_stage1_PJ,eta,6,M_E_pageview_ewma,0.012888115950991636,0.0022789657193981
RL,redistribution_stage1_PJ,eta,7,M_E_fitbit_wear_ewma,0.015799951444880132,0.007100498858047972
RL,redistribution_stage1_PJ,eta,8,M_E_survey_complete_ewma,0.15995066203099956,0.011044300075068795
RL,redistribution_stage1_PJ,eta,9,yesterday_step_count,0.001068708157543687,0.007390823190983994
RL,redistribution_stage1_PJ,eta,10,prior2hour_step_count,0.024372330373264854,0.0028010933780578525
RL,redistribution_stage1_PJ,eta,11,active_status_fraction_7days,0.07357091864995617,0.03462782924332092
RL,redistribution_stage1_PJ,eta,12,recent_burden,0.014303793558026079,0.005100293581192335
RL,redistribution_stage1_PJ,eta,13,walk_interaction_7d,0.18816285401364918,0.023156241212474147
RL,redistribution_stage1_PJ,eta,14,A,0.05184686075767084,0.012478796321844591
RL,redistribution_stage1_PJ,eta,15,A*E_w,0.0056032402460470246,0.009281614924787782
RL,redistribution_stage1_PJ,eta,16,A*b_hat,0.008546933590711632,0.023838182074473316
RL,redistribution_stage1_PJ,eta,17,A*b_tilde,0.0,1.0
RL,redistribution_stage1_PJ,eta,18,A*yesterday_step_count,0.012052091549637335,0.013079257448693394
RL,redistribution_stage1_PJ,eta,19,A*prior2hour_step_count,-0.003129537934633197,0.012208241656201435
RL,redistribution_stage1_PJ,eta,20,A*active_status_fraction_7days,-0.05870097848138995,0.03234049087905812
RL,redistribution_stage1_PJ,eta,21,A*recent_burden,-0.0066336935481745435,0.010733991995170156
RL,redistribution_stage1_PJ,eta,22,A*walk_interaction_7d,-0.049878483102776656,0.019149515949520485
RL,redistribution_stage1_PJ,eta,23,A*slot_pm,-0.02092747326539969,0.018828863448885458
RL,redistribution_stage1_SC,eta,0,intercept,-0.7051317594259884,0.3517092312377457
RL,redistribution_stage1_SC,eta,1,weekday_vs_weekend,-0.007308865164790729,0.02568312241681042
RL,redistribution_stage1_SC,eta,2,slot_pm,-0.1538670862939237,0.09037229914238269
RL,redistribution_stage1_SC,eta,3,E_w,0.14427826142641578,0.018131346797167967
RL,redistribution_stage1_SC,eta,4,b_hat,-0.23206936858995306,0.07086223063375507
RL,redistribution_stage1_SC,eta,5,b_tilde,0.0,1.0
RL,redistribution_stage1_SC,eta,6,yesterday_step_count,0.057614504957488356,0.0039558706057684
RL,redistribution_stage1_SC,eta,7,prior2hour_step_count,0.3020172207062983,0.0209290087887329
RL,redistribution_stage1_SC,eta,8,active_status_fraction_7days,0.8793947425352555,0.04232670586065768
RL,redistribution_stage1_SC,eta,9,recent_burden,-0.06305705845475178,0.0024607826799720356
RL,redistribution_stage1_SC,eta,10,walk_interaction_7d,0.10091711077605263,0.055888166689978605
RL,redistribution_stage1_SC,eta,11,A,-0.1448279018259123,0.015283759277506017
RL,redistribution_stage1_SC,eta,12,A*slot_pm,0.12468850079981698,0.023720986751433016
RL,redistribution_stage1_PV,eta,0,intercept,-2.7890086410798784,0.6819209845683134
RL,redistribution_stage1_PV,eta,1,weekday_vs_weekend,-0.16528856517382187,0.17267861749671684
RL,redistribution_stage1_PV,eta,2,slot_pm,-0.16045938939066223,0.14306395989862997
RL,redistribution_stage1_PV,eta,3,E_w,0.046369524892379346,0.19301769102848276
RL,redistribution_stage1_PV,eta,4,b_hat,0.0015506068951433478,0.2034447244753103
RL,redistribution_stage1_PV,eta,5,b_tilde,0.0,1.0
RL,redistribution_stage1_PV,eta,6,yesterday_step_count,-0.0719426385556175,0.027039176215247256
RL,redistribution_stage1_PV,eta,7,prior2hour_step_count,0.09782647928919418,0.029345219813052385
RL,redistribution_stage1_PV,eta,8,active_status_fraction_7days,0.08928854495393503,0.541692891581978
RL,redistribution_stage1_PV,eta,9,recent_burden,-0.04638683016724586,0.03562957563014491
RL,redistribution_stage1_PV,eta,10,walk_interaction_7d,0.9910325548384001,0.22260686888527767
RL,redistribution_stage1_PV,eta,11,A,0.5323583436960307,0.4971440125456745
RL,redistribution_stage1_PV,eta,12,A*slot_pm,0.11605593910297199,0.11766761093639264
RL,redistribution_stage2_v2,eta,0,redistribution_stage2_v2_coef_0,-0.746000429064528,0.0013481240276705707
RL,redistribution_stage2_v2,eta,1,redistribution_stage2_v2_coef_1,-0.1243334048449393,3.744788965754708e-05
RL,redistribution_stage2_v2,eta,2,redistribution_stage2_v2_coef_2,0.052255080367726935,0.0009408660258452005
RL,redistribution_stage2_v2,eta,3,redistribution_stage2_v2_coef_3,-0.10454850526638725,0.0016344841841550667
RL,redistribution_stage2_v2,eta,4,redistribution_stage2_v2_coef_4,0.0,1.0
RL,redistribution_stage2_v2,eta,5,redistribution_stage2_v2_coef_5,0.7168149716962104,0.003279021616189851
RL,redistribution_stage2_v2,eta,6,redistribution_stage2_v2_coef_6,0.0223420774688031,0.0030282250183364563
RL,redistribution_stage2_v2,eta,7,redistribution_stage2_v2_coef_7,-0.08921806542571831,0.002292019389138977
RL,redistribution_stage2_v2,eta,8,redistribution_stage2_v2_coef_8,-0.16489132024716888,0.0018862423948580774
RL,redistribution_stage2_v2,eta,9,redistribution_stage2_v2_coef_9,-0.15927812609696684,0.0025383052866347084
RL,redistribution_stage2_v2,eta,10,redistribution_stage2_v2_coef_10,0.04348353742250935,0.002710557990349704
RL,redistribution_stage2_v2,eta,11,redistribution_stage2_v2_coef_11,-0.019601414329331133,0.0012759734890438576
RL,redistribution_stage2_v2,eta,12,redistribution_stage2_v2_coef_12,0.0669668134250614,0.0012603287047555545
RL,redistribution_stage2_v2,eta,13,redistribution_stage2_v2_coef_13,0.0007344583807615966,0.00036500830200823277
RL,redistribution_stage2_v2,eta,14,redistribution_stage2_v2_coef_14,-0.047275256503256376,0.004040735250667074
RL,redistribution_stage2_v2,eta,15,redistribution_stage2_v2_coef_15,0.04441556808849078,0.0023753701898563055
RL,redistribution_stage2_v2,eta,16,redistribution_stage2_v2_coef_16,0.1275189269690791,0.0002008977661113555
RL,redistribution_stage2_v2,eta,17,redistribution_stage2_v2_coef_17,0.7092980457162382,0.0005395119698802224
RL,redistribution_stage2_v2,eta,18,redistribution_stage2_v2_coef_18,0.9960910832630276,0.00032761188001886746
RL,redistribution_stage2_v2,eta,19,redistribution_stage2_v2_coef_19,-0.14164508077487303,0.00034725540317514353
RL,redistribution_stage2_v4,eta,0,redistribution_stage2_v4_coef_0,0.10066339546976642,0.006338153621245386
RL,redistribution_stage2_v4,eta,1,redistribution_stage2_v4_coef_1,0.016777232574290278,0.00017605982281226098
RL,redistribution_stage2_v4,eta,2,redistribution_stage2_v4_coef_2,-0.11781798608379891,0.0022980161211295677
RL,redistribution_stage2_v4,eta,3,redistribution_stage2_v4_coef_3,0.1483006673704778,0.013713583474880204
RL,redistribution_stage2_v4,eta,4,redistribution_stage2_v4_coef_4,0.0,1.0
RL,redistribution_stage2_v4,eta,5,redistribution_stage2_v4_coef_5,0.31032025829915005,0.00802778644974711
RL,redistribution_stage2_v4,eta,6,redistribution_stage2_v4_coef_6,0.05202800680604952,0.01765980078737785
RL,redistribution_stage2_v4,eta,7,redistribution_stage2_v4_coef_7,-0.05181048197763006,0.005886402909402178
RL,redistribution_stage2_v4,eta,8,redistribution_stage2_v4_coef_8,-0.0695281834142896,0.005246700206137396
RL,redistribution_stage2_v4,eta,9,redistribution_stage2_v4_coef_9,-0.2534816584192228,0.008456684687296084
RL,redistribution_stage2_v4,eta,10,redistribution_stage2_v4_coef_10,-0.04576244155458008,0.015378411169714902
RL,redistribution_stage2_v4,eta,11,redistribution_stage2_v4_coef_11,-0.25358270578327435,0.004759232737645395
RL,redistribution_stage2_v4,eta,12,redistribution_stage2_v4_coef_12,-0.6126369435854606,0.00527256199817698
RL,redistribution_stage2_v4,eta,13,redistribution_stage2_v4_coef_13,0.033090002481293665,0.002822945463828668
RL,redistribution_stage2_v4,eta,14,redistribution_stage2_v4_coef_14,-0.32676996820694937,0.01620768135709169
RL,redistribution_stage2_v4,eta,15,redistribution_stage2_v4_coef_15,0.020750449697596433,0.011053596885646487
RL,redistribution_stage2_v4,eta,16,redistribution_stage2_v4_coef_16,0.2547724359370196,0.0009212396748467316
RL,redistribution_stage2_v4,eta,17,redistribution_stage2_v4_coef_17,0.2899238087642167,0.0013999370170915235
RL,redistribution_stage2_v4,eta,18,redistribution_stage2_v4_coef_18,1.6363090592536982,0.0009568890271138762
RL,redistribution_stage2_v4,eta,19,redistribution_stage2_v4_coef_19,0.608859011577789,0.0028453346141571194
RL,q_no_td_modify,beta,0,intercept,0.11367510950801062,0.08499725866943467
RL,q_no_td_modify,beta,1,weekday_vs_weekend,-0.07109258492884975,0.10245639740581473
RL,q_no_td_modify,beta,2,slot_pm,-0.008039073291437241,0.0024400470351678377
RL,q_no_td_modify,beta,3,E_w,0.020835080201493026,0.03966374263745128
RL,q_no_td_modify,beta,4,b_hat,1.1495820130350785,0.03759368954388532
RL,q_no_td_modify,beta,5,b_tilde,0.0,1.0
RL,q_no_td_modify,beta,6,M_Y_anticipated_affect_ewma,0.29174378238517984,0.010066650209527852
RL,q_no_td_modify,beta,7,M_Y_fourSC_ewma,-0.024195509334343685,0.006827570553149037
RL,q_no_td_modify,beta,8,M_E_pageview_ewma,0.0013495174230271966,0.00022753089897262918
RL,q_no_td_modify,beta,9,M_E_fitbit_wear_ewma,-0.13262789262102284,0.004399417262975323
RL,q_no_td_modify,beta,10,M_E_survey_complete_ewma,-0.04052008976139403,0.004034030990382147
RL,q_no_td_modify,beta,11,yesterday_step_count,-0.005486248869205522,0.0015918741663732455
RL,q_no_td_modify,beta,12,prior2hour_step_count,-0.009700116252300666,0.0007507777396171907
RL,q_no_td_modify,beta,13,active_status_fraction_7days,0.006991895073832376,0.024484801638811386
RL,q_no_td_modify,beta,14,recent_burden,-0.0111899558628003,0.002336887480086211
RL,q_no_td_modify,beta,15,walk_interaction_7d,-0.06541516871876872,0.026574234680330336
RL,q_no_td_modify,beta,16,A,0.0020522560284334753,0.0012548708026437069
RL,q_no_td_modify,beta,17,A*E_w,0.0020544200103667716,0.001100044999229684
RL,q_no_td_modify,beta,18,A*b_hat,0.00022974480322633087,0.00223915931068417
RL,q_no_td_modify,beta,19,A*b_tilde,0.0,1.0
RL,q_no_td_modify,beta,20,A*yesterday_step_count,-0.003479489968265749,0.0034086907624675308
RL,q_no_td_modify,beta,21,A*prior2hour_step_count,0.0060491790949684715,0.0012727234652507556
RL,q_no_td_modify,beta,22,A*active_status_fraction_7days,-0.012574002109380426,0.0013458063643598296
RL,q_no_td_modify,beta,23,A*recent_burden,-0.003053129548876794,0.0009839998247319361
RL,q_no_td_modify,beta,24,A*walk_interaction_7d,-0.004082830206612313,0.0022058482035641233
RL,q_no_td_modify,beta,25,A*weekday_vs_weekend,0.04021222302861542,0.004830214351916602
RL,q_no_td_modify,beta,26,A*slot_pm,0.008673870459530827,0.0018471026444539047
RL,q_no_td_modify_g09,beta,0,intercept,0.13855462537319857,0.1498377872551674
RL,q_no_td_modify_g09,beta,1,weekday_vs_weekend,-0.06551236786389572,0.2494828180292604
RL,q_no_td_modify_g09,beta,2,slot_pm,-0.006419055508131016,0.008029183330653734
RL,q_no_td_modify_g09,beta,3,E_w,0.038245419789102356,0.06759577080606541
RL,q_no_td_modify_g09,beta,4,b_hat,1.5515105130506588,0.060740781756555125
RL,q_no_td_modify_g09,beta,5,b_tilde,0.0,1.0
RL,q_no_td_modify_g09,beta,6,M_Y_anticipated_affect_ewma,0.48038204593465944,0.02360020788493548
RL,q_no_td_modify_g09,beta,7,M_Y_fourSC_ewma,-0.03439292952908741,0.011422274696003867
RL,q_no_td_modify_g09,beta,8,M_E_pageview_ewma,0.004010899994515565,0.00043509420749183347
RL,q_no_td_modify_g09,beta,9,M_E_fitbit_wear_ewma,-0.210531529670262,0.007868151387016995
RL,q_no_td_modify_g09,beta,10,M_E_survey_complete_ewma,-0.058451257247637896,0.007965529745545584
RL,q_no_td_modify_g09,beta,11,yesterday_step_count,-0.001843643520426993,0.0033500308520551924
RL,q_no_td_modify_g09,beta,12,prior2hour_step_count,-0.0157084036434603,0.0012072559950497758
RL,q_no_td_modify_g09,beta,13,active_status_fraction_7days,0.041455066823629254,0.052210482487016166
RL,q_no_td_modify_g09,beta,14,recent_burden,-0.0164657726829326,0.005390603852632238
RL,q_no_td_modify_g09,beta,15,walk_interaction_7d,-0.08334793774649932,0.04683911047943944
RL,q_no_td_modify_g09,beta,16,A,0.0026669896615382645,0.0040879596360622
RL,q_no_td_modify_g09,beta,17,A*E_w,0.002831907396817597,0.003145555857092187
RL,q_no_td_modify_g09,beta,18,A*b_hat,0.00012068272410796247,0.004669924218972811
RL,q_no_td_modify_g09,beta,19,A*b_tilde,0.0,1.0
RL,q_no_td_modify_g09,beta,20,A*yesterday_step_count,-0.006318213159600283,0.0058182952656750005
RL,q_no_td_modify_g09,beta,21,A*prior2hour_step_count,0.009694914671121557,0.002040790036576507
RL,q_no_td_modify_g09,beta,22,A*active_status_fraction_7days,-0.02203470783948611,0.004096229235812773
RL,q_no_td_modify_g09,beta,23,A*recent_burden,-0.004925160579757231,0.002056433221582988
RL,q_no_td_modify_g09,beta,24,A*walk_interaction_7d,0.0005453499595512408,0.004488594533829722
RL,q_no_td_modify_g09,beta,25,A*weekday_vs_weekend,0.05349923555573658,0.007138542242801469
RL,q_no_td_modify_g09,beta,26,A*slot_pm,0.013437765373246277,0.005034744434919141
RL,q_no_td_modify_g099,beta,0,intercept,0.14257013157529305,0.17299655413595008
RL,q_no_td_modify_g099,beta,1,weekday_vs_weekend,-0.06168906919746682,0.3099761449967641
RL,q_no_td_modify_g099,beta,2,slot_pm,-0.0055812236394988295,0.010556183993387999
RL,q_no_td_modify_g099,beta,3,E_w,0.043922531736750495,0.07637358588249286
RL,q_no_td_modify_g099,beta,4,b_hat,1.6655093927321358,0.06873003522996715
RL,q_no_td_modify_g099,beta,5,b_tilde,0.0,1.0
RL,q_no_td_modify_g099,beta,6,M_Y_anticipated_affect_ewma,0.5382932527069884,0.030058240534552385
RL,q_no_td_modify_g099,beta,7,M_Y_fourSC_ewma,-0.037350774053926866,0.012876798494350562
RL,q_no_td_modify_g099,beta,8,M_E_pageview_ewma,0.004952952735717774,0.0005347962595538632
RL,q_no_td_modify_g099,beta,9,M_E_fitbit_wear_ewma,-0.23405369914614751,0.009950649456751807
RL,q_no_td_modify_g099,beta,10,M_E_survey_complete_ewma,-0.06376636671028113,0.009849926400030873
RL,q_no_td_modify_g099,beta,11,yesterday_step_count,-0.0004541261207015029,0.0040745368128528294
RL,q_no_td_modify_g099,beta,12,prior2hour_step_count,-0.017608938672961375,0.0013858583691606188
RL,q_no_td_modify_g099,beta,13,active_status_fraction_7days,0.05335615037251868,0.06383710760522396
RL,q_no_td_modify_g099,beta,14,recent_burden,-0.01805294745844476,0.006857549901256898
RL,q_no_td_modify_g099,beta,15,walk_interaction_7d,-0.08789555926885367,0.05452298803177928
RL,q_no_td_modify_g099,beta,16,A,0.00287653175599977,0.005504372057411151
RL,q_no_td_modify_g099,beta,17,A*E_w,0.003056667148152578,0.004185171567096673
RL,q_no_td_modify_g099,beta,18,A*b_hat,2.566756696515687e-05,0.005717896417197943
RL,q_no_td_modify_g099,beta,19,A*b_tilde,0.0,1.0
RL,q_no_td_modify_g099,beta,20,A*yesterday_step_count,-0.007239469352798249,0.006610745221483816
RL,q_no_td_modify_g099,beta,21,A*prior2hour_step_count,0.010832926333074134,0.00235908893979807
RL,q_no_td_modify_g099,beta,22,A*active_status_fraction_7days,-0.025016426072330407,0.0056210342239891
RL,q_no_td_modify_g099,beta,23,A*recent_burden,-0.005565868984328523,0.0024748404411737476
RL,q_no_td_modify_g099,beta,24,A*walk_interaction_7d,0.0021995001818657977,0.00535630068952575
RL,q_no_td_modify_g099,beta,25,A*weekday_vs_weekend,0.05698062060371903,0.007990532183387413
RL,q_no_td_modify_g099,beta,26,A*slot_pm,0.01481999276426625,0.006779624626187059
RL,q_redistribution_v2,beta,0,intercept,0.39384708277246844,0.2749087884919474
RL,q_redistribution_v2,beta,1,weekday_vs_weekend,-0.29398537912990347,0.09959312419669934
RL,q_redistribution_v2,beta,2,slot_pm,-0.09432910826421735,0.012712028881134142
RL,q_redistribution_v2,beta,3,E_w,0.8373822337717294,0.7038407684071176
RL,q_redistribution_v2,beta,4,b_hat,1.1190508913978925,0.08734621598889693
RL,q_redistribution_v2,beta,5,b_tilde,0.0,1.0
RL,q_redistribution_v2,beta,6,M_Y_anticipated_affect_ewma,0.703489664504519,0.03722854728904628
RL,q_redistribution_v2,beta,7,M_Y_fourSC_ewma,-0.07324387003195793,0.03485796774288623
RL,q_redistribution_v2,beta,8,M_E_pageview_ewma,-0.009390364406042582,0.007606102100199852
RL,q_redistribution_v2,beta,9,M_E_fitbit_wear_ewma,-0.3553646192865142,0.02144003570918322
RL,q_redistribution_v2,beta,10,M_E_survey_complete_ewma,-0.02478498793408566,0.02539271329231522
RL,q_redistribution_v2,beta,11,yesterday_step_count,0.06501305346534954,0.010130867421948355
RL,q_redistribution_v2,beta,12,prior2hour_step_count,0.03519144999084051,0.004009268296353906
RL,q_redistribution_v2,beta,13,active_status_fraction_7days,0.6982581457555392,0.20594606629577702
RL,q_redistribution_v2,beta,14,recent_burden,0.13225191554588842,0.015292680092135538
RL,q_redistribution_v2,beta,15,walk_interaction_7d,1.176969543176667,0.11691684763092969
RL,q_redistribution_v2,beta,16,A,0.014239368173151534,0.010260762046098612
RL,q_redistribution_v2,beta,17,A*E_w,0.005522672905492481,0.0018184374981896872
RL,q_redistribution_v2,beta,18,A*b_hat,-0.025965126801161174,0.0034803548749092915
RL,q_redistribution_v2,beta,19,A*b_tilde,0.0,1.0
RL,q_redistribution_v2,beta,20,A*yesterday_step_count,0.032249431602746924,0.001639972715534962
RL,q_redistribution_v2,beta,21,A*prior2hour_step_count,0.010646470397463489,0.003268187657470887
RL,q_redistribution_v2,beta,22,A*active_status_fraction_7days,0.006078134905395094,0.009083396489435134
RL,q_redistribution_v2,beta,23,A*recent_burden,0.02886593805066811,0.0013782226833976186
RL,q_redistribution_v2,beta,24,A*walk_interaction_7d,-0.03160191890510783,0.012140559156130456
RL,q_redistribution_v2,beta,25,A*weekday_vs_weekend,-0.02005441291095732,0.005257507834854379
RL,q_redistribution_v2,beta,26,A*slot_pm,0.11071234920836481,0.010327765453156819
RL,q_redistribution_v4,beta,0,intercept,0.225510336772611,0.5372483118700957
RL,q_redistribution_v4,beta,1,weekday_vs_weekend,-0.11302026179324173,0.047482476557186196
RL,q_redistribution_v4,beta,2,slot_pm,-0.025272387286182443,0.01459057360320832
RL,q_redistribution_v4,beta,3,E_w,-0.2740858696421924,0.15655430074307583
RL,q_redistribution_v4,beta,4,b_hat,1.6957449511345777,0.20976243710487552
RL,q_redistribution_v4,beta,5,b_tilde,0.0,1.0
RL,q_redistribution_v4,beta,6,M_Y_anticipated_affect_ewma,0.2980978021787265,0.04809851287058559
RL,q_redistribution_v4,beta,7,M_Y_fourSC_ewma,0.015016716724779845,0.0654843883692567
RL,q_redistribution_v4,beta,8,M_E_pageview_ewma,-0.0018239896525169854,0.02065949473293205
RL,q_redistribution_v4,beta,9,M_E_fitbit_wear_ewma,-0.1361781265083298,0.018604454718903048
RL,q_redistribution_v4,beta,10,M_E_survey_complete_ewma,0.015156883025785318,0.036719799609042626
RL,q_redistribution_v4,beta,11,yesterday_step_count,-0.051534059187408096,0.04246317217517832
RL,q_redistribution_v4,beta,12,prior2hour_step_count,0.011496722949912797,0.00792234605907078
RL,q_redistribution_v4,beta,13,active_status_fraction_7days,0.38110996758042276,0.32248402376290125
RL,q_redistribution_v4,beta,14,recent_burden,0.013454305900900727,0.09229675113828008
RL,q_redistribution_v4,beta,15,walk_interaction_7d,0.3051658701952225,0.4764986038267693
RL,q_redistribution_v4,beta,16,A,0.07426687040363761,0.015245470038531586
RL,q_redistribution_v4,beta,17,A*E_w,-0.004823712562846681,0.0059726875073423885
RL,q_redistribution_v4,beta,18,A*b_hat,0.004548115153430764,0.02442088873060463
RL,q_redistribution_v4,beta,19,A*b_tilde,0.0,1.0
RL,q_redistribution_v4,beta,20,A*yesterday_step_count,0.04167486627427451,0.005572800575830985
RL,q_redistribution_v4,beta,21,A*prior2hour_step_count,0.021924874943758308,0.007248097765958345
RL,q_redistribution_v4,beta,22,A*active_status_fraction_7days,-0.10484251938195176,0.015331907625313635
RL,q_redistribution_v4,beta,23,A*recent_burden,-0.004650223188402522,0.0023374873618452023
RL,q_redistribution_v4,beta,24,A*walk_interaction_7d,-0.09652938859005605,0.04413047919690705
RL,q_redistribution_v4,beta,25,A*weekday_vs_weekend,0.06431706008409213,0.010790364044684095
RL,q_redistribution_v4,beta,26,A*slot_pm,0.038850145523690746,0.030459018115111876
RL,q_residual_g09,beta,0,intercept,0.14319979604272126,0.03438629868166957
RL,q_residual_g09,beta,1,weekday_vs_weekend,-0.024503797036509862,0.0039286283649340266
RL,q_residual_g09,beta,2,slot_pm,0.006656295170281796,0.00035537446405957824
RL,q_residual_g09,beta,3,E_w,-0.002539970279984811,0.017945890369678433
RL,q_residual_g09,beta,4,b_hat,-0.08149599440532564,0.08887639081409116
RL,q_residual_g09,beta,5,b_tilde,0.0,1.0
