coefficient,robust_se,z_stat,p_value,significant_0.05,significant_0.01,model,outcome,index,feature,identified,feature_std,n_obs,n_clusters,n_features,working_correlation,fqi_iters,ridge_alpha,residual_sigma2,block
-0.0032042308329144715,0.011978164632596069,-0.2675059937141645,0.7890795999587492,False,False,q_no_td_modify,fqi_target,13,active_status_fraction_7days,True,0.26614809138007234,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.01182497598714877,0.004167238105928522,-2.837605072368187,0.004545338364624606,True,True,q_no_td_modify,fqi_target,14,recent_burden,True,0.9312181587107565,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.06835131842821111,0.009876545993141271,-6.920569040601585,4.498330190319045e-12,True,True,q_no_td_modify,fqi_target,15,walk_interaction_7d,True,0.35430423412709283,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.0009582910352845189,0.020094375815247978,-0.04768951492174991,0.9619636904766043,False,False,q_no_td_modify,fqi_target,16,A,True,0.49991487016220776,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
0.000914965386896074,0.002065258139238897,0.4430271303679565,0.6577461111275671,False,False,q_no_td_modify,fqi_target,17,A*E_w,True,1.7647576255407469,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
0.0003789222408559719,0.010754359604640112,0.035234291467478994,0.9718929185617424,False,False,q_no_td_modify,fqi_target,18,A*b_hat,True,0.6350880984524186,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-1.8227517337142618e-16,,,,False,False,q_no_td_modify,fqi_target,19,A*b_tilde,False,0.0,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.004015911987894265,0.0075971113842493556,-0.5286103868662791,0.5970757533985069,False,False,q_no_td_modify,fqi_target,20,A*yesterday_step_count,True,0.6548327080114978,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
0.00632791197219611,0.0044013911447670796,1.4377072530169281,0.15051713429518615,False,False,q_no_td_modify,fqi_target,21,A*prior2hour_step_count,True,0.6443576498507669,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.006657294683392132,0.020731539419603748,-0.3211191676917631,0.7481200851940025,False,False,q_no_td_modify,fqi_target,22,A*active_status_fraction_7days,True,0.37517657828510775,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.001899301535326596,0.005137612830785758,-0.3696856103958524,0.7116167546573704,False,False,q_no_td_modify,fqi_target,23,A*recent_burden,True,0.6625451251729677,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
-0.0040460930569410445,0.017606609795531632,-0.2298053460563373,0.8182430303437226,False,False,q_no_td_modify,fqi_target,24,A*walk_interaction_7d,True,0.33480158946672256,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
0.040297098548557446,0.03147833130637783,1.2801535810887423,0.20049112753826037,False,False,q_no_td_modify,fqi_target,25,A*weekday_vs_weekend,True,0.28169544593947293,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
0.009116286197210556,0.011660594324611164,0.781802877574557,0.4343304296671596,False,False,q_no_td_modify,fqi_target,26,A*slot_pm,True,0.43249598175554627,3360,28,27,exchangeable,25,1.0,0.030153020345583433,beta
