prior_family,model,block,index,feature,prior_mean,prior_variance
RL,redistribution_stage2_v2,eta,0,redistribution_stage2_v2_coef_0,-0.22658962140189837,0.0009199109701385125
RL,redistribution_stage2_v2,eta,1,redistribution_stage2_v2_coef_1,-0.03776493690011258,2.5553082503888298e-05
RL,redistribution_stage2_v2,eta,2,redistribution_stage2_v2_coef_2,0.035526371711795096,0.0005308059631128352
RL,redistribution_stage2_v2,eta,3,redistribution_stage2_v2_coef_3,-0.09114374795516396,0.0013981006152393078
RL,redistribution_stage2_v2,eta,4,redistribution_stage2_v2_coef_4,0.0,1.0
RL,redistribution_stage2_v2,eta,5,redistribution_stage2_v2_coef_5,0.2802650270091908,0.002102767316557182
RL,redistribution_stage2_v2,eta,6,redistribution_stage2_v2_coef_6,0.0010538525133892513,0.0021895779208138087
RL,redistribution_stage2_v2,eta,7,redistribution_stage2_v2_coef_7,-0.028359490252349115,0.001239716586304475
RL,redistribution_stage2_v2,eta,8,redistribution_stage2_v2_coef_8,0.07559987792155261,0.0014219563572842602
RL,redistribution_stage2_v2,eta,9,redistribution_stage2_v2_coef_9,-0.00026533597590178354,0.002171562203034407
RL,redistribution_stage2_v2,eta,10,redistribution_stage2_v2_coef_10,0.01694726588373933,0.00179398182772084
RL,redistribution_stage2_v2,eta,11,redistribution_stage2_v2_coef_11,-0.011915030950826121,0.0008916806653167449
RL,redistribution_stage2_v2,eta,12,redistribution_stage2_v2_coef_12,-0.060212098511362465,0.0009449723662324464
RL,redistribution_stage2_v2,eta,13,redistribution_stage2_v2_coef_13,0.008373238329419212,0.00019850059565101153
RL,redistribution_stage2_v2,eta,14,redistribution_stage2_v2_coef_14,0.1264554384234225,0.0024787094134412634
RL,redistribution_stage2_v2,eta,15,redistribution_stage2_v2_coef_15,-0.008502890277358129,0.0008237606314983998
RL,redistribution_stage2_v2,eta,16,redistribution_stage2_v2_coef_16,0.004152575939844313,0.0016765831170350814
RL,redistribution_stage2_v2,eta,17,redistribution_stage2_v2_coef_17,0.7655715431868475,0.00011101689999659497
RL,redistribution_stage2_v2,eta,18,redistribution_stage2_v2_coef_18,-0.46571952812757245,0.00048715208461170786
RL,redistribution_stage2_v2,eta,19,redistribution_stage2_v2_coef_19,-0.09135429652234436,0.0003513507362197795
RL,redistribution_stage2_v4,eta,0,redistribution_stage2_v4_coef_0,0.03359289449696541,0.005022220082048941
RL,redistribution_stage2_v4,eta,1,redistribution_stage2_v4_coef_1,0.005598815747338166,0.0001395061133903028
RL,redistribution_stage2_v4,eta,2,redistribution_stage2_v4_coef_2,-0.023439071773992008,0.0021015065539864326
RL,redistribution_stage2_v4,eta,3,redistribution_stage2_v4_coef_3,0.039315103803715695,0.019020310167576316
RL,redistribution_stage2_v4,eta,4,redistribution_stage2_v4_coef_4,0.0,1.0
RL,redistribution_stage2_v4,eta,5,redistribution_stage2_v4_coef_5,0.08266073073952421,0.011278425720753547
RL,redistribution_stage2_v4,eta,6,redistribution_stage2_v4_coef_6,0.07905269877387167,0.030641173304154643
RL,redistribution_stage2_v4,eta,7,redistribution_stage2_v4_coef_7,-0.03269079749850763,0.004575916218713504
RL,redistribution_stage2_v4,eta,8,redistribution_stage2_v4_coef_8,0.09968965162866818,0.005199396959272501
RL,redistribution_stage2_v4,eta,9,redistribution_stage2_v4_coef_9,-0.20277896871479284,0.02084163124287054
RL,redistribution_stage2_v4,eta,10,redistribution_stage2_v4_coef_10,-0.0011729280216597117,0.018180974800616142
RL,redistribution_stage2_v4,eta,11,redistribution_stage2_v4_coef_11,-0.027490511805400554,0.006411074978642441
RL,redistribution_stage2_v4,eta,12,redistribution_stage2_v4_coef_12,-0.0644310253227077,0.006235350235460464
RL,redistribution_stage2_v4,eta,13,redistribution_stage2_v4_coef_13,-0.018165098367037967,0.003618479679691553
RL,redistribution_stage2_v4,eta,14,redistribution_stage2_v4_coef_14,-0.14076770618322712,0.014338807794512534
RL,redistribution_stage2_v4,eta,15,redistribution_stage2_v4_coef_15,-0.061440599788162596,0.023054954476480122
RL,redistribution_stage2_v4,eta,16,redistribution_stage2_v4_coef_16,0.01941408120482568,0.010996595954531493
RL,redistribution_stage2_v4,eta,17,redistribution_stage2_v4_coef_17,0.19539619104005673,0.0008401336249575813
RL,redistribution_stage2_v4,eta,18,redistribution_stage2_v4_coef_18,-0.694645949279466,0.0018191939487805498
RL,redistribution_stage2_v4,eta,19,redistribution_stage2_v4_coef_19,1.1523188280956471,0.0030368564850208877
RL,q_no_td_modify,beta,0,intercept,0.14684952759476114,0.08232967619010781
RL,q_no_td_modify,beta,1,weekday_vs_weekend,-0.05556394985444864,0.08324889232384554
RL,q_no_td_modify,beta,2,slot_pm,-0.0035399028952494953,0.0019979690584956433
RL,q_no_td_modify,beta,3,E_w,-0.0023295625318177026,0.02940121857279636
RL,q_no_td_modify,beta,4,b_hat,1.2240831199782185,0.07507632010303435
RL,q_no_td_modify,beta,5,b_tilde,0.0,1.0
RL,q_no_td_modify,beta,6,M_Y_anticipated_affect_ewma,0.20850940597569,0.006122988673259958
RL,q_no_td_modify,beta,7,M_Y_fourSC_ewma,0.0007322111273914109,0.005517876069541385
RL,q_no_td_modify,beta,8,M_E_pageview_ewma,0.0016596953306089507,0.00025569136572720536
RL,q_no_td_modify,beta,9,M_E_fitbit_wear_ewma,-0.10683856003840465,0.0029435609582081908
RL,q_no_td_modify,beta,10,M_E_survey_complete_ewma,-0.035124501212506765,0.004230906313484309
RL,q_no_td_modify,beta,11,yesterday_step_count,0.004655810800288906,0.0008566640028245117
RL,q_no_td_modify,beta,12,prior2hour_step_count,-0.00807695170590325,0.0006354119159354574
RL,q_no_td_modify,beta,13,active_status_fraction_7days,-0.02833160914189099,0.029068233675466747
RL,q_no_td_modify,beta,14,recent_burden,0.0008999123178649032,0.002104463535453822
RL,q_no_td_modify,beta,15,walk_interaction_7d,-0.04978376020544139,0.0203347823549725
RL,q_no_td_modify,beta,16,A,-0.002464602838161312,0.0012565973247698047
RL,q_no_td_modify,beta,17,A*E_w,0.0004693945846285743,0.0009344538534468411
RL,q_no_td_modify,beta,18,A*b_hat,-0.006915325571965655,0.0017624521328995944
RL,q_no_td_modify,beta,19,A*b_tilde,0.0,1.0
RL,q_no_td_modify,beta,20,A*yesterday_step_count,-0.00878985974425295,0.002016419626286257
RL,q_no_td_modify,beta,21,A*prior2hour_step_count,0.005101554228761128,0.0009805562680019289
RL,q_no_td_modify,beta,22,A*active_status_fraction_7days,0.006566172483634038,0.0010454034973558018
RL,q_no_td_modify,beta,23,A*recent_burden,-0.0027872053652194763,0.0007401016995594602
RL,q_no_td_modify,beta,24,A*walk_interaction_7d,-0.0003571265980038425,0.0015368282822323651
RL,q_no_td_modify_g09,beta,0,intercept,0.25823751439954457,0.15044961191476947
RL,q_no_td_modify_g09,beta,1,weekday_vs_weekend,-0.04475284890622297,0.25371436222350946
RL,q_no_td_modify_g09,beta,2,slot_pm,0.0008468142816210924,0.008097418203254601
RL,q_no_td_modify_g09,beta,3,E_w,-0.004919516930272387,0.050264972480163955
RL,q_no_td_modify_g09,beta,4,b_hat,1.6970962768731161,0.14552748686854608
RL,q_no_td_modify_g09,beta,5,b_tilde,0.0,1.0
RL,q_no_td_modify_g09,beta,6,M_Y_anticipated_affect_ewma,0.36648377592749987,0.013850199146577999
RL,q_no_td_modify_g09,beta,7,M_Y_fourSC_ewma,0.0028862374911168723,0.009906525402514504
RL,q_no_td_modify_g09,beta,8,M_E_pageview_ewma,0.003911579598640353,0.0005802569131924845
RL,q_no_td_modify_g09,beta,9,M_E_fitbit_wear_ewma,-0.1751337935570944,0.006533005929405478
RL,q_no_td_modify_g09,beta,10,M_E_survey_complete_ewma,-0.05701320936429741,0.008607680653451837
RL,q_no_td_modify_g09,beta,11,yesterday_step_count,0.015201472475155629,0.001550117335446727
RL,q_no_td_modify_g09,beta,12,prior2hour_step_count,-0.01369784079617776,0.0011995504343582587
RL,q_no_td_modify_g09,beta,13,active_status_fraction_7days,-0.04683384356344139,0.05627031354920546
RL,q_no_td_modify_g09,beta,14,recent_burden,0.004787291476472937,0.005528865154501087
RL,q_no_td_modify_g09,beta,15,walk_interaction_7d,-0.07619754232457578,0.03301407272783513
RL,q_no_td_modify_g09,beta,16,A,-0.012013656464745249,0.00401305689225126
RL,q_no_td_modify_g09,beta,17,A*E_w,9.706706971983723e-05,0.002374174194506102
RL,q_no_td_modify_g09,beta,18,A*b_hat,-0.014295599940975822,0.0038511674909617755
RL,q_no_td_modify_g09,beta,19,A*b_tilde,0.0,1.0
RL,q_no_td_modify_g09,beta,20,A*yesterday_step_count,-0.01782487420275975,0.004036653638943046
RL,q_no_td_modify_g09,beta,21,A*prior2hour_step_count,0.008150114711839929,0.0018353020951216211
RL,q_no_td_modify_g09,beta,22,A*active_status_fraction_7days,0.01743628162542443,0.002508718649062202
RL,q_no_td_modify_g09,beta,23,A*recent_burden,-0.004434743748777181,0.0014409639230461523
RL,q_no_td_modify_g09,beta,24,A*walk_interaction_7d,0.004975025569441661,0.0030562921381323722
RL,q_no_td_modify_g099,beta,0,intercept,0.2922458396607353,0.17322633595009043
RL,q_no_td_modify_g099,beta,1,weekday_vs_weekend,-0.03706303473518989,0.330529188889955
RL,q_no_td_modify_g099,beta,2,slot_pm,0.002852026710709095,0.011128167869940664
RL,q_no_td_modify_g099,beta,3,E_w,-0.005714383600104823,0.05705489956112146
RL,q_no_td_modify_g099,beta,4,b_hat,1.834090862778197,0.17005101826838362
RL,q_no_td_modify_g099,beta,5,b_tilde,0.0,1.0
RL,q_no_td_modify_g099,beta,6,M_Y_anticipated_affect_ewma,0.4170039110859214,0.01716225020859036
RL,q_no_td_modify_g099,beta,7,M_Y_fourSC_ewma,0.0036184296061703863,0.011402582035785216
RL,q_no_td_modify_g099,beta,8,M_E_pageview_ewma,0.0047407274483295255,0.0007061092843595694
RL,q_no_td_modify_g099,beta,9,M_E_fitbit_wear_ewma,-0.19606036278481284,0.008324587560534207
RL,q_no_td_modify_g099,beta,10,M_E_survey_complete_ewma,-0.06384146524623273,0.01077277376928101
RL,q_no_td_modify_g099,beta,11,yesterday_step_count,0.01885249731380795,0.0018508151235451437
RL,q_no_td_modify_g099,beta,12,prior2hour_step_count,-0.01553158465873697,0.0014065113529786624
RL,q_no_td_modify_g099,beta,13,active_status_fraction_7days,-0.05353830761300371,0.06601315043944722
RL,q_no_td_modify_g099,beta,14,recent_burden,0.006104140861063882,0.007056602163744478
RL,q_no_td_modify_g099,beta,15,walk_interaction_7d,-0.08449842794318131,0.03765146927097345
RL,q_no_td_modify_g099,beta,16,A,-0.01531580620064406,0.005355562869434294
RL,q_no_td_modify_g099,beta,17,A*E_w,-5.993541800442897e-05,0.0030246776084710604
RL,q_no_td_modify_g099,beta,18,A*b_hat,-0.016797137700038094,0.004754636328230267
RL,q_no_td_modify_g099,beta,19,A*b_tilde,0.0,1.0
RL,q_no_td_modify_g099,beta,20,A*yesterday_step_count,-0.020835290915459017,0.004794142361775319
RL,q_no_td_modify_g099,beta,21,A*prior2hour_step_count,0.00912687803552395,0.0021803194985163775
RL,q_no_td_modify_g099,beta,22,A*active_status_fraction_7days,0.021096466057809182,0.0032439641385438663
RL,q_no_td_modify_g099,beta,23,A*recent_burden,-0.004959977037200418,0.001708399477382926
RL,q_no_td_modify_g099,beta,24,A*walk_interaction_7d,0.006826059259123306,0.0037087856347704554
RL,q_redistribution_v2,beta,0,intercept,1.217639289103644,0.24403921977339954
RL,q_redistribution_v2,beta,1,weekday_vs_weekend,-0.21740723585221128,0.06520057024534959
RL,q_redistribution_v2,beta,2,slot_pm,-0.016712189809164064,0.0018950059928498904
RL,q_redistribution_v2,beta,3,E_w,0.6530030967240485,0.44319367883522265
RL,q_redistribution_v2,beta,4,b_hat,1.290127973089775,0.13951048791435955
RL,q_redistribution_v2,beta,5,b_tilde,0.0,1.0
RL,q_redistribution_v2,beta,6,M_Y_anticipated_affect_ewma,0.5114664094251197,0.02275958622501581
RL,q_redistribution_v2,beta,7,M_Y_fourSC_ewma,-0.013381063533827656,0.020315657882625383
RL,q_redistribution_v2,beta,8,M_E_pageview_ewma,-0.01345301728686196,0.004397935826314658
RL,q_redistribution_v2,beta,9,M_E_fitbit_wear_ewma,-0.32218499172466863,0.013215514729719238
RL,q_redistribution_v2,beta,10,M_E_survey_complete_ewma,-0.02640409217481966,0.016697277808414308
RL,q_redistribution_v2,beta,11,yesterday_step_count,0.04177883955902455,0.007180394121535698
RL,q_redistribution_v2,beta,12,prior2hour_step_count,0.0282464772419187,0.0023248980306480663
RL,q_redistribution_v2,beta,13,active_status_fraction_7days,-0.6405671297741036,0.1650659896114996
RL,q_redistribution_v2,beta,14,recent_burden,0.11318645539125895,0.007841314712925455
RL,q_redistribution_v2,beta,15,walk_interaction_7d,0.7661843365919498,0.08720939809594833
RL,q_redistribution_v2,beta,16,A,0.09517202083657518,0.008428706333291567
RL,q_redistribution_v2,beta,17,A*E_w,0.007011781913061538,0.00154703018270844
RL,q_redistribution_v2,beta,18,A*b_hat,-0.01940713506390222,0.002808544550291373
RL,q_redistribution_v2,beta,19,A*b_tilde,0.0,1.0
RL,q_redistribution_v2,beta,20,A*yesterday_step_count,0.031402429213407294,0.0014737962603947722
RL,q_redistribution_v2,beta,21,A*prior2hour_step_count,0.003320109096033782,0.0024323590894458104
RL,q_redistribution_v2,beta,22,A*active_status_fraction_7days,-0.04190746423180894,0.006210325708520653
RL,q_redistribution_v2,beta,23,A*recent_burden,0.018505777750112282,0.000775695781302943
RL,q_redistribution_v2,beta,24,A*walk_interaction_7d,-0.03653036310474907,0.007386666247377709
RL,q_redistribution_v4,beta,0,intercept,0.0174146942170585,0.39620753020873806
RL,q_redistribution_v4,beta,1,weekday_vs_weekend,-0.09759115424120841,0.06660203763742754
RL,q_redistribution_v4,beta,2,slot_pm,0.0003105684976270515,0.0018625145824291047
RL,q_redistribution_v4,beta,3,E_w,-0.2886173474100094,0.10840917677613436
RL,q_redistribution_v4,beta,4,b_hat,1.6850403757889918,0.1869314295467327
RL,q_redistribution_v4,beta,5,b_tilde,0.0,1.0
RL,q_redistribution_v4,beta,6,M_Y_anticipated_affect_ewma,0.13195659861084175,0.03860028965629057
RL,q_redistribution_v4,beta,7,M_Y_fourSC_ewma,-0.12629135580871784,0.08457511058051591
RL,q_redistribution_v4,beta,8,M_E_pageview_ewma,-0.020349752940610377,0.021042661914182404
RL,q_redistribution_v4,beta,9,M_E_fitbit_wear_ewma,-0.0792531471558746,0.017136379257482466
RL,q_redistribution_v4,beta,10,M_E_survey_complete_ewma,-0.01077591317370971,0.0831127258783288
RL,q_redistribution_v4,beta,11,yesterday_step_count,-0.01592266422794408,0.05958203042355678
RL,q_redistribution_v4,beta,12,prior2hour_step_count,0.049516875842949316,0.01368998588851153
RL,q_redistribution_v4,beta,13,active_status_fraction_7days,0.36371654956571786,0.20713310393056952
RL,q_redistribution_v4,beta,14,recent_burden,0.031088861988404708,0.07654161841099995
RL,q_redistribution_v4,beta,15,walk_interaction_7d,0.31119993884885755,0.26960462001075175
RL,q_redistribution_v4,beta,16,A,0.07620617723784039,0.023908278159379005
RL,q_redistribution_v4,beta,17,A*E_w,-0.0024349500614507954,0.006461568937103472
RL,q_redistribution_v4,beta,18,A*b_hat,-0.007112451871853332,0.010614963677490364
RL,q_redistribution_v4,beta,19,A*b_tilde,0.0,1.0
RL,q_redistribution_v4,beta,20,A*yesterday_step_count,0.04149801420431486,0.00664395158355728
RL,q_redistribution_v4,beta,21,A*prior2hour_step_count,-0.012987922899474329,0.019413522013177496
RL,q_redistribution_v4,beta,22,A*active_status_fraction_7days,-0.06663884531449266,0.01137739730878205
RL,q_redistribution_v4,beta,23,A*recent_burden,-0.008234146448399626,0.002609222845095448
RL,q_redistribution_v4,beta,24,A*walk_interaction_7d,-0.08149375999205763,0.05104347212816387
