prior_family,model,block,index,feature,prior_mean,prior_variance
Joint Modified TD,q_td_modify_joint,beta,19,beta_M_Y_day2_anticipated_affect,0.22799255159091783,0.0035369619454561816
Joint Modified TD,q_td_modify_joint,beta,20,beta_M_Y_day3_fourSC_morning,0.0036812536993668476,0.0006507273757444467
Joint Modified TD,q_td_modify_joint,beta,21,beta_M_Y_day3_fourSC_afternoon,0.03249788952105623,0.0011894215354441645
Joint Modified TD,q_td_modify_joint,beta,22,beta_M_Y_day3_anticipated_affect,0.22603838219161615,0.004129723998351269
Joint Modified TD,q_td_modify_joint,beta,23,beta_M_Y_day4_fourSC_morning,0.021973125519563336,0.0015163176280208613
Joint Modified TD,q_td_modify_joint,beta,24,beta_M_Y_day4_fourSC_afternoon,0.020326344910135904,0.005191535022978395
Joint Modified TD,q_td_modify_joint,beta,25,beta_M_Y_day4_anticipated_affect,0.3090630380453953,0.004502285976557872
Joint Modified TD,q_td_modify_joint,beta,26,beta_M_Y_day5_fourSC_morning,-0.009667679232418208,0.001830963692876895
Joint Modified TD,q_td_modify_joint,beta,27,beta_M_Y_day5_fourSC_afternoon,-0.05495938326988244,0.0006158095574249148
Joint Modified TD,q_td_modify_joint,beta,28,beta_M_Y_day5_anticipated_affect,0.09379641171452885,0.0010194131953742665
Joint Modified TD,q_td_modify_joint,beta,29,beta_M_Y_day6_fourSC_morning,-0.012980479617196531,0.0015594352091519853
Joint Modified TD,q_td_modify_joint,beta,30,beta_M_Y_day6_fourSC_afternoon,0.0,1.000000000011437e-06
Joint Modified TD,q_td_modify_joint,beta,31,beta_M_Y_day6_anticipated_affect,0.0,1.000000000011437e-06
Joint Modified TD,q_td_modify_joint,beta,32,beta_M_E_day1_pageview_morning,0.0019247079557048554,0.0020124344351895164
Joint Modified TD,q_td_modify_joint,beta,33,beta_M_E_day1_pageview_afternoon,-0.004867782361839157,0.002792945701474934
Joint Modified TD,q_td_modify_joint,beta,34,beta_M_E_day1_morning_fitbit_wear,-0.09958960440318611,0.006203855002242524
Joint Modified TD,q_td_modify_joint,beta,35,beta_M_E_day1_daily_survey_complete,-0.032203259769305756,0.005620747329861943
Joint Modified TD,q_td_modify_joint,beta,36,beta_M_E_day2_pageview_morning,0.048631624723133336,0.0013378933530857652
Joint Modified TD,q_td_modify_joint,beta,37,beta_M_E_day2_pageview_afternoon,0.008214805727583535,0.0028770863923994277
Joint Modified TD,q_td_modify_joint,beta,38,beta_M_E_day2_morning_fitbit_wear,-0.1140677804804523,0.007212599088174581
Joint Modified TD,q_td_modify_joint,beta,39,beta_M_E_day2_daily_survey_complete,-0.11810706552490811,0.002871008044804673
Joint Modified TD,q_td_modify_joint,beta,40,beta_M_E_day3_pageview_morning,0.057346250007471136,0.000923832492716401
Joint Modified TD,q_td_modify_joint,beta,41,beta_M_E_day3_pageview_afternoon,-0.02061374134187842,0.004258310791513928
Joint Modified TD,q_td_modify_joint,beta,42,beta_M_E_day3_morning_fitbit_wear,-0.06844158184309344,0.007795917623007806
Joint Modified TD,q_td_modify_joint,beta,43,beta_M_E_day3_daily_survey_complete,-0.14235809812862943,0.002938296683367499
Joint Modified TD,q_td_modify_joint,beta,44,beta_M_E_day4_pageview_morning,0.08525880967843068,0.0014324522255120778
Joint Modified TD,q_td_modify_joint,beta,45,beta_M_E_day4_pageview_afternoon,0.07712454784249906,0.003790578536897672
Joint Modified TD,q_td_modify_joint,beta,46,beta_M_E_day4_morning_fitbit_wear,-0.1863211092383024,0.01048829367202438
Joint Modified TD,q_td_modify_joint,beta,47,beta_M_E_day4_daily_survey_complete,-0.1894981099633427,0.004253294418690397
Joint Modified TD,q_td_modify_joint,beta,48,beta_M_E_day5_pageview_morning,0.048673004383711374,0.003242537952818186
Joint Modified TD,q_td_modify_joint,beta,49,beta_M_E_day5_pageview_afternoon,-0.03642455390249488,0.0004045243553096078
Joint Modified TD,q_td_modify_joint,beta,50,beta_M_E_day5_morning_fitbit_wear,0.17193055821522102,0.0008268623714022956
Joint Modified TD,q_td_modify_joint,beta,51,beta_M_E_day5_daily_survey_complete,0.0979909231359454,0.0014544535157240061
Joint Modified TD,q_td_modify_joint,beta,52,beta_M_E_day6_pageview_morning,-0.02560745969113871,0.0015830151675795142
Joint Modified TD,q_td_modify_joint,beta,53,beta_M_E_day6_pageview_afternoon,0.0,1.000000000011437e-06
Joint Modified TD,q_td_modify_joint,beta,54,beta_M_E_day6_morning_fitbit_wear,0.0,1.000000000011437e-06
Joint Modified TD,q_td_modify_joint,beta,55,beta_M_E_day6_daily_survey_complete,0.0,1.000000000011437e-06
Joint Modified TD,q_td_modify_joint,beta,56,beta_yesterday_step_count,0.001690278107492581,0.0007891714534867718
Joint Modified TD,q_td_modify_joint,beta,57,beta_ema_step_count,0.005902735249761172,0.0003603574847915687
Joint Modified TD,q_td_modify_joint,beta,58,beta_prior2hour_step_count,-0.0071223286692643295,9.910073179754838e-05
Joint Modified TD,q_td_modify_joint,beta,60,beta_active_status_fraction_7days,-0.03570065027548837,0.006288037761387573
Joint Modified TD,q_td_modify_joint,beta,61,beta_recent_burden,0.004313047826759038,0.00020359318973121212
Joint Modified TD,q_td_modify_joint,beta,62,beta_salience_yesterday,-0.006322035008584577,0.00036678499611558237
Joint Modified TD,q_td_modify_joint,beta,63,beta_walk_interaction_7d,-0.003173637428009376,0.0016526671288624277
Joint Modified TD,q_td_modify_joint,beta,64,beta_reserved_context_zero,0.0,1.000000000011437e-06
Joint Modified TD,q_td_modify_joint,beta,65,beta_A,0.028060564375904373,0.000505228831362283
Joint Modified TD,q_td_modify_joint,beta,66,beta_A*E_w,0.0048063577391907536,0.0004386891395541903
Joint Modified TD,q_td_modify_joint,beta,67,beta_A*b_hat,-0.04070991273810018,0.0007778200337379823
Joint Modified TD,q_td_modify_joint,beta,68,beta_A*weekday_vs_weekend,-0.02753207066849781,0.0002999811760667042
Joint Modified TD,q_td_modify_joint,beta,69,beta_A*slot_pm,-0.037255276212349954,0.00038327621996912494
Joint Modified TD,q_td_modify_joint,beta,70,beta_A*weekday_vs_weekend*E_w,-0.029982743388470044,0.0013013600237648355
Joint Modified TD,q_td_modify_joint,beta,71,beta_A*slot_pm*E_w,-0.00238555061530778,0.0005468385463149618
Joint Modified TD,q_td_modify_joint,beta,72,beta_A*weekday_vs_weekend*b_hat,0.050838684649880915,0.00045513521749670273
Joint Modified TD,q_td_modify_joint,beta,73,beta_A*slot_pm*b_hat,0.03751126314584682,0.0013498307767387588
Joint Modified TD,q_td_modify_joint,beta,74,beta_A*yesterday_step_count,-0.0032563244882711797,0.00034593366701477516
Joint Modified TD,q_td_modify_joint,beta,75,beta_A*ema_step_count,0.0031652841062490117,0.0001985244162047226
Joint Modified TD,q_td_modify_joint,beta,76,beta_A*prior2hour_step_count,0.012594889996573766,0.00030225031940603363
Joint Modified TD,q_td_modify_joint,beta,78,beta_A*active_status_fraction_7days,-0.022307765380546237,0.0006189618385616859
Joint Modified TD,q_td_modify_joint,beta,79,beta_A*recent_burden,-0.003058235452692935,0.00017787446964440487
Joint Modified TD,q_td_modify_joint,beta,80,beta_A*salience_yesterday,0.027186369550898506,0.0005931685304240439
Joint Modified TD,q_td_modify_joint,beta,81,beta_A*walk_interaction_7d,0.030248825329176394,0.0006298789514329038
Joint Modified TD,q_td_modify_joint,beta,82,beta_A*reserved_context_zero,0.0,1.000000000011437e-06
